id;name
10154770486074893_10154770487619893;مصر سوف تصبح دوله بعلمين علم للمسلمين عليه النسر المنتوف ريشه  وعلم للاقباط عليه الصليب بلحه قسم مصر والمصريين الى طوائف
10154770486074893_10154770486909893;دعواتكم يا رجاله ... حماس تخوض الان اشرس معركه طاحنه للامعاء الخاويه .. 70 منهم اضربو عن الطعام فى سجون الاحتلال . لتعديل مواعيد الزيارات .. ربنا ينصرهم .. انا قلقان قويييييييي.. النصر يااااارب هههههههههههههههههه
10154770486074893_10154770490759893;#أختاه.. حتى لا تنخدعي... أختاه، أعلمُ تماماً أنك كغيرك من النساء تتطلعين إلى زوج يكون شريكاً لك في المستقبل، لكن لا تظني أن زواجاً سوف يتم عن طريق مكالمة هاتفية عابثة، أو علاقة حب عابرة، أو متعة آثمة؟! كلا والله، ولو تم هذا فإن مصيره إلى الضياع والشك والندم. اعلمي أختاه أن هناك الكثير من الأخطار تحيط بكِ، تريد أن تجرفك إلى دنيا الخطيئة، وأوحال الرذيلة، فاحذري أختاه المكالمات الهاتفية مع شياطين الإنس (أدعياء الحب)، احذري التصوير بشتى أنواعه، احذري كتابة الرسائل الغرامية، فكل هذه الأمور من أخطر الأسلحة التي يستخدمها (ذئاب البشر) لإرغام الضحية وتهديدها وافتراسها.﻿  #منقول
10154770486074893_10154770496429893;يجب شطب إسم حماس و إدراج بشار الطاغية و السيسي في هذه القائمة
10154770486074893_10154770499159893;ودول عربيةتعتبر الأتصال بحماس أوقادتها جريمةبحدذاتها ياجماعةنحن ملكيين أكثرمن الملك
10154770486074893_10154770487729893;دعواتكم يا رجاله ... حماس تخوض الان اشرس معركه طاحنه للامعاء الخاويه .. 70 منهم اضربو عن الطعام فى سجون الاحتلال . لتعديل مواعيد الزيارات .. ربنا ينصرهم .. انا قلقان قوى .. النصر يااااارب ههههههههههه
10154770486074893_10154770490034893;كانت حماس فخر الامه الاسلاميه والان اصبحت فخر الامه الاسلاميه وبعض الدول العربيه وشعبيتها تزداد يوما بعد يوم رغم التكالب عليها من الصهاينه وبعض الدول العربيه
10154770486074893_10154770514519893;لو شطبوها هتكون وصمة عار على جبين حماس ..لن ترضى عنك اليهود ولا النصارى حتى تتبع ملتهم
10154770486074893_10154770518474893;تبين مع الاحداث الجارية بالدليل القاطع. ان الانقلاب في مصر. كشف لنا ان الصهاينة استطاعوا ان يغرسوا شعب في مصر. وليس كيان. او نضام .او شخص فقط.غرسوا لنا شعب السيسي .هم اقلية ليس لهم اي صلة بالعروبة او الاسلام ال بالشعارات الرنانة.شعب السيسي لاتفرقه عن الشعب الصهيوني.المغتصب للارض الفلسطينية .شعب السيسي يكره الاسلامين ويحرض عليهم في مصر. ويحاصرهم في غزة .ويعتدي عليهم في ليبيا.شعب السيسي يقلب الحقائق ويجعل من الثورة ارهاب. ومن الانقلاب ثورة.شعب السيسي الذي اختار امه المثالية فيفي عبده الرقاصة .شعب السيسي يدعي ان مصر عزبة لهم. والباقي عبيد وارهاب..شعب السيسي انقلب عل الاغلبية ويتاجر بمؤسسة الجيش والوطن.شعب السيسي يشتم جميع العرب ال اسرائيل.شعب السيسي مستنسخ من غرور فرعون وبرسيم اامون.شعب السيسي يتلذذ لدماء. ويفوض لسفكها.ويرقص لكثرتها.شعب السيسي اختطف المحروسة بالتدليس والبلطجة ويستبيح دماء ابنائها الحقيقين. ذنبهم الوحيد انهم اختاروا رئيسهم المدني بالصناديق. بالديمقراطية التي داسها ابناء المثالية.ويريدون ان يستحمروا العالم بئنهم يحاربون الارهاب.شعب السيسي الذي يعتقد انه ساينجو من العقاب.ولايبالي .شعب السيسي اختار الانتحار امام الشعب المصري العضيم .وان غدا لناضره قريب
10154770486074893_10154770504514893;ليه كل السياسيين نسيين ٦ أكتوبر مع ان ممكن يحصل فيها حاجه وان شاء الله هيحصل  انا سامع اخبار كويسه عنها
10154770486074893_10154770555019893;يعني ايه تشطبوا اسم حماس من الإرهاب  وامال بلحة حاطط حماس في قايمة الإرهاب في ماسر ازاي يعني  قصدك أن بلحة كذاب يعني ؟ قصدك ها كداب يا بلحة كداب اوي 😂😂😂😂😂😂
10154770486074893_10154770589179893;Mohamed hanima لا تعالج الأمور هكذا ياأخي لا تسب إخوتك ولا تعن عليهم فهم أدري بأمورهم إنهم بأرض الرباط فالرؤية عندهم ليست كما تراها أنت
10154770486074893_10154770499104893;والله دنيا صار يلي بدافع عن أرضو ودينو وعرضو إرهابي... قاااااااااااااااااوم بكل ما تملك قااااااااااااااوم المقاومه لا تعذر أحد قااااااااااااااااااااوم
10154770486074893_10154770502814893;قبل أن أؤدب إسرائيل سأسعى إلى تقليم أضافر الغرب الذي أوجدها ... وإلاّ فلست من نسل بني إسرائيل.
10154770486074893_10154770513994893;اوروبا تشطب حماس من قائمة الارهاب ؛؛؛ أما أمريكا فلا ؛؛ أمريكا التي تصنف حماس حركة ارهابية ترى في الحشد الشعبي منظمة شعبية غير ارهابية !!!
10154770486074893_10154770649399893;لن ترضى عنك اليهود ولا النصارى حتى تتبع ملتهم .. هل سماح اتبعت ملتهم ام الاوربيين اسلمو ؟
10154770486074893_10154770617709893;تعالو نعيد لكم الايات اللى بتقولوها .. لن ترضى عنك اليهود ولا النصارى حتى تتبع ملتهم .. هل حماس اتبعت ملتهم ام هم اسلمو ؟
10154770486074893_10154770519079893;لا اجد سببا فى اعتراض اسرائيل  على حماس بعد استنئاسها وعملت هدنه عشريه . تم اختبار الهدنه  مئات المرات .. اخرها الاسبوع الماضى اسرائيل تقصف غزة 5 ايام . ثم تخرج حماس لتحذر اسرائيل من سوء معامله الاسرى ههههه على اى حال الزعيم هنيه رجع من الحج على معبر ايريز اللى خرج منه ولا مطار تل ابيب ؟ هههه
10154770486074893_10154770607419893;حسب الفكر المصري السيساوي  - الاخوان هم اكبر و اخطر منظمة ارهاااابية في العاااالم  سؤال: اذن كيف يا سادة استطعتم في ظرف وجيز القضاء عليهم و بسرعة و السيطرة عليهم !!!!؟؟؟ في حين لم تستطيعوا ان القضاء على عصابات داعش في محافظة سيناء ليومنا هاذا و بعدما دخلوها لاكثر من ثلاث سنوات !!!!!؟؟؟؟؟ آاااااااااهههههههه
